combo_idx,band_indices_1based,band_names,macro_f1,recall_cls_1,recall_cls_2,recall_cls_3,recall_cls_4,n_samples
605,"2,3,6,7,13","building_density,glcm_contrast,lst,mndwi,proximity_thirdspace",0.522486772,0.583333333,0.461538462,0.3,0.769230769,159
891,"2,4,6,7,13","building_density,glcm_entropy,lst,mndwi,proximity_thirdspace",0.522486772,0.583333333,0.461538462,0.3,0.769230769,159
1111,"2,5,6,7,13","building_density,glcm_homogeneity,lst,mndwi,proximity_thirdspace",0.522486772,0.583333333,0.461538462,0.3,0.769230769,159
1613,"2,8,9,10,13","building_density,ndbi,ndvi,proximity_park,proximity_thirdspace",0.522386128,0.5,0.384615385,0.5,0.692307692,159
1520,"2,7,8,13,17","building_density,mndwi,ndbi,proximity_thirdspace,ntl",0.522277722,0.583333333,0.538461538,0.2,0.769230769,159
500,"2,3,4,9,12","building_density,glcm_contrast,glcm_entropy,ndvi,proximity_road",0.522271805,0.5,0.615384615,0.2,0.769230769,159
566,"2,3,5,9,12","building_density,glcm_contrast,glcm_homogeneity,ndvi,proximity_road",0.522271805,0.5,0.615384615,0.2,0.769230769,159
752,"2,3,9,12,16","building_density,glcm_contrast,ndvi,proximity_road,land_cover",0.522271805,0.5,0.615384615,0.2,0.769230769,159
1258,"2,5,9,12,16","building_density,glcm_homogeneity,ndvi,proximity_road,land_cover",0.522271805,0.5,0.615384615,0.2,0.769230769,159
1327,"2,6,7,8,10","building_density,lst,mndwi,ndbi,proximity_park",0.522121395,0.666666667,0.307692308,0.4,0.769230769,159
313,"1,2,7,10,16","bu,building_density,mndwi,proximity_park,land_cover",0.522101449,0.416666667,0.461538462,0.6,0.615384615,159
1384,"2,6,8,10,16","building_density,lst,ndbi,proximity_park,land_cover",0.522097728,0.666666667,0.461538462,0.3,0.692307692,159
336,"1,2,8,9,10","bu,building_density,ndbi,ndvi,proximity_park",0.522056277,0.5,0.538461538,0.4,0.615384615,159
935,"2,4,6,14,15","building_density,glcm_entropy,lst,proximity_transport,dem",0.521904762,0.333333333,0.615384615,0.4,0.769230769,159
111,"1,2,4,6,14","bu,building_density,glcm_entropy,lst,proximity_transport",0.521795944,0.583333333,0.461538462,0.3,0.769230769,159
297,"1,2,7,8,15","bu,building_density,mndwi,ndbi,dem",0.521440074,0.666666667,0.461538462,0.5,0.461538462,159
876,"2,4,5,13,14","building_density,glcm_entropy,glcm_homogeneity,proximity_thirdspace,proximity_transport",0.521111854,0.416666667,0.615384615,0.3,0.769230769,159
526,"2,3,4,13,16","building_density,glcm_contrast,glcm_entropy,proximity_thirdspace,land_cover",0.521111207,0.416666667,0.769230769,0.3,0.615384615,159
1593,"2,7,12,13,16","building_density,mndwi,proximity_road,proximity_thirdspace,land_cover",0.520995671,0.416666667,0.538461538,0.5,0.615384615,159
1382,"2,6,8,10,14","building_density,lst,ndbi,proximity_park,proximity_transport",0.520891772,0.583333333,0.461538462,0.3,0.769230769,159
168,"1,2,4,15,17","bu,building_density,glcm_entropy,dem,ntl",0.520779727,0.666666667,0.538461538,0.2,0.692307692,159
1375,"2,6,8,9,14","building_density,lst,ndbi,ndvi,proximity_transport",0.520747126,0.583333333,0.461538462,0.3,0.769230769,159
1766,"2,10,12,13,14","building_density,proximity_park,proximity_road,proximity_thirdspace,proximity_transport",0.520561941,0.25,0.615384615,0.5,0.769230769,159
723,"2,3,8,12,15","building_density,glcm_contrast,ndbi,proximity_road,dem",0.520471464,0.5,0.692307692,0.1,0.923076923,159
1439,"2,6,10,11,16","building_density,lst,proximity_park,proximity_resto,land_cover",0.520449831,0.666666667,0.384615385,0.3,0.769230769,159
968,"2,4,7,11,15","building_density,glcm_entropy,mndwi,proximity_resto,dem",0.520164835,0.5,0.461538462,0.3,0.769230769,159
1188,"2,5,7,11,15","building_density,glcm_homogeneity,mndwi,proximity_resto,dem",0.520164835,0.5,0.461538462,0.3,0.769230769,159
451,"1,2,13,16,17","bu,building_density,proximity_thirdspace,land_cover,ntl",0.519977906,0.666666667,0.538461538,0.2,0.692307692,159
1631,"2,8,9,13,16","building_density,ndbi,ndvi,proximity_thirdspace,land_cover",0.519954985,0.5,0.461538462,0.4,0.692307692,159
1594,"2,7,12,13,17","building_density,mndwi,proximity_road,proximity_thirdspace,ntl",0.519728535,0.333333333,0.538461538,0.4,0.846153846,159
1590,"2,7,11,16,17","building_density,mndwi,proximity_resto,land_cover,ntl",0.519656431,0.416666667,0.538461538,0.5,0.615384615,159
448,"1,2,13,14,17","bu,building_density,proximity_thirdspace,proximity_transport,ntl",0.51952381,0.5,0.615384615,0.2,0.769230769,159
641,"2,3,6,12,14","building_density,glcm_contrast,lst,proximity_road,proximity_transport",0.519411765,0.333333333,0.538461538,0.4,0.846153846,159
927,"2,4,6,12,14","building_density,glcm_entropy,lst,proximity_road,proximity_transport",0.519411765,0.333333333,0.538461538,0.4,0.846153846,159
1476,"2,6,12,14,16","building_density,lst,proximity_road,proximity_transport,land_cover",0.519411765,0.333333333,0.538461538,0.4,0.846153846,159
6,"1,2,3,4,10","bu,building_density,glcm_contrast,glcm_entropy,proximity_park",0.519353959,0.666666667,0.384615385,0.5,0.538461538,159
18,"1,2,3,5,10","bu,building_density,glcm_contrast,glcm_homogeneity,proximity_park",0.519353959,0.666666667,0.384615385,0.5,0.538461538,159
96,"1,2,4,5,10","bu,building_density,glcm_entropy,glcm_homogeneity,proximity_park",0.519353959,0.666666667,0.384615385,0.5,0.538461538,159
692,"2,3,7,13,16","building_density,glcm_contrast,mndwi,proximity_thirdspace,land_cover",0.519339356,0.666666667,0.538461538,0.4,0.461538462,159
79,"1,2,3,12,15","bu,building_density,glcm_contrast,proximity_road,dem",0.519298246,0.583333333,0.615384615,0.2,0.692307692,159
185,"1,2,5,7,12","bu,building_density,glcm_homogeneity,mndwi,proximity_road",0.519256774,0.583333333,0.615384615,0.2,0.692307692,159
1752,"2,10,11,12,14","building_density,proximity_park,proximity_resto,proximity_road,proximity_transport",0.51916221,0.25,0.615384615,0.4,0.846153846,159
1560,"2,7,10,11,17","building_density,mndwi,proximity_park,proximity_resto,ntl",0.519151139,0.333333333,0.615384615,0.5,0.615384615,159
682,"2,3,7,11,15","building_density,glcm_contrast,mndwi,proximity_resto,dem",0.519106111,0.5,0.461538462,0.3,0.769230769,159
1740,"2,9,12,16,17","building_density,ndvi,proximity_road,land_cover,ntl",0.519048734,0.333333333,0.692307692,0.3,0.769230769,159
645,"2,3,6,13,14","building_density,glcm_contrast,lst,proximity_thirdspace,proximity_transport",0.518849206,0.333333333,0.538461538,0.4,0.846153846,159
306,"1,2,7,9,16","bu,building_density,mndwi,ndvi,land_cover",0.518780768,0.583333333,0.461538462,0.4,0.615384615,159
1207,"2,5,8,9,11","building_density,glcm_homogeneity,ndbi,ndvi,proximity_resto",0.518673356,0.583333333,0.538461538,0.3,0.615384615,159
1133,"2,5,6,10,11","building_density,glcm_homogeneity,lst,proximity_park,proximity_resto",0.518556929,0.666666667,0.384615385,0.3,0.769230769,159
1387,"2,6,8,11,13","building_density,lst,ndbi,proximity_resto,proximity_thirdspace",0.518267652,0.75,0.384615385,0.3,0.692307692,159
71,"1,2,3,11,12","bu,building_density,glcm_contrast,proximity_resto,proximity_road",0.518148926,0.5,0.692307692,0.2,0.692307692,159
292,"1,2,7,8,10","bu,building_density,mndwi,ndbi,proximity_park",0.517862319,0.5,0.384615385,0.5,0.692307692,159
1091,"2,4,12,14,16","building_density,glcm_entropy,proximity_road,proximity_transport,land_cover",0.517857143,0.25,0.692307692,0.3,0.923076923,159
213,"1,2,5,10,16","bu,building_density,glcm_homogeneity,proximity_park,land_cover",0.517848219,0.666666667,0.384615385,0.5,0.538461538,159
68,"1,2,3,10,15","bu,building_density,glcm_contrast,proximity_park,dem",0.517391304,0.583333333,0.461538462,0.4,0.615384615,159
661,"2,3,7,8,15","building_density,glcm_contrast,mndwi,ndbi,dem",0.517377675,0.666666667,0.461538462,0.4,0.538461538,159
1058,"2,4,10,12,15","building_density,glcm_entropy,proximity_park,proximity_road,dem",0.517300307,0.416666667,0.538461538,0.3,0.846153846,159
1278,"2,5,10,12,15","building_density,glcm_homogeneity,proximity_park,proximity_road,dem",0.517300307,0.416666667,0.538461538,0.3,0.846153846,159
1055,"2,4,10,11,17","building_density,glcm_entropy,proximity_park,proximity_resto,ntl",0.517203087,0.416666667,0.615384615,0.4,0.615384615,159
964,"2,4,7,10,17","building_density,glcm_entropy,mndwi,proximity_park,ntl",0.517070792,0.416666667,0.538461538,0.5,0.615384615,159
1184,"2,5,7,10,17","building_density,glcm_homogeneity,mndwi,proximity_park,ntl",0.517070792,0.416666667,0.538461538,0.5,0.615384615,159
1808,"2,12,13,14,17","building_density,proximity_road,proximity_thirdspace,proximity_transport,ntl",0.517064123,0.25,0.692307692,0.3,0.923076923,159
1816,"2,13,14,15,16","building_density,proximity_thirdspace,proximity_transport,dem,land_cover",0.516835567,0.416666667,0.538461538,0.3,0.846153846,159
1299,"2,5,11,13,17","building_density,glcm_homogeneity,proximity_resto,proximity_thirdspace,ntl",0.516749301,0.333333333,0.615384615,0.3,0.846153846,159
514,"2,3,4,11,13","building_density,glcm_contrast,glcm_entropy,proximity_resto,proximity_thirdspace",0.516676201,0.416666667,0.615384615,0.4,0.615384615,159
1036,"2,4,9,12,14","building_density,glcm_entropy,ndvi,proximity_road,proximity_transport",0.516543375,0.25,0.692307692,0.3,0.923076923,159
1818,"2,13,14,16,17","building_density,proximity_thirdspace,proximity_transport,land_cover,ntl",0.516328829,0.25,0.692307692,0.3,0.923076923,159
1588,"2,7,11,15,16","building_density,mndwi,proximity_resto,dem,land_cover",0.516171329,0.5,0.461538462,0.3,0.769230769,159
1768,"2,10,12,13,16","building_density,proximity_park,proximity_road,proximity_thirdspace,land_cover",0.516025641,0.333333333,0.538461538,0.5,0.692307692,159
1525,"2,7,8,15,17","building_density,mndwi,ndbi,dem,ntl",0.515766842,0.5,0.461538462,0.3,0.769230769,159
1814,"2,12,14,16,17","building_density,proximity_road,proximity_transport,land_cover,ntl",0.515616246,0.25,0.692307692,0.3,0.923076923,159
154,"1,2,4,11,17","bu,building_density,glcm_entropy,proximity_resto,ntl",0.51524301,0.5,0.615384615,0.3,0.615384615,159
1532,"2,7,9,10,16","building_density,mndwi,ndvi,proximity_park,land_cover",0.514639708,0.416666667,0.384615385,0.5,0.769230769,159
730,"2,3,8,14,15","building_density,glcm_contrast,ndbi,proximity_transport,dem",0.514636015,0.5,0.615384615,0.2,0.769230769,159
1236,"2,5,8,14,15","building_density,glcm_homogeneity,ndbi,proximity_transport,dem",0.514636015,0.5,0.615384615,0.2,0.769230769,159
1591,"2,7,12,13,14","building_density,mndwi,proximity_road,proximity_thirdspace,proximity_transport",0.514565826,0.25,0.692307692,0.3,0.923076923,159
345,"1,2,8,10,12","bu,building_density,ndbi,proximity_park,proximity_road",0.514493927,0.416666667,0.538461538,0.4,0.692307692,159
1784,"2,10,14,16,17","building_density,proximity_park,proximity_transport,land_cover,ntl",0.514268207,0.25,0.692307692,0.3,0.923076923,159
1660,"2,8,11,12,13","building_density,ndbi,proximity_resto,proximity_road,proximity_thirdspace",0.514026895,0.5,0.615384615,0.2,0.769230769,159
1650,"2,8,10,13,14","building_density,ndbi,proximity_park,proximity_thirdspace,proximity_transport",0.513981481,0.5,0.538461538,0.4,0.615384615,159
20,"1,2,3,5,12","bu,building_density,glcm_contrast,glcm_homogeneity,proximity_road",0.513951735,0.583333333,0.615384615,0.2,0.692307692,159
1404,"2,6,8,15,16","building_density,lst,ndbi,dem,land_cover",0.513939394,0.5,0.461538462,0.4,0.692307692,159
1065,"2,4,10,14,15","building_density,glcm_entropy,proximity_park,proximity_transport,dem",0.513888889,0.5,0.615384615,0.2,0.769230769,159
1285,"2,5,10,14,15","building_density,glcm_homogeneity,proximity_park,proximity_transport,dem",0.513888889,0.5,0.615384615,0.2,0.769230769,159
811,"2,3,13,14,16","building_density,glcm_contrast,proximity_thirdspace,proximity_transport,land_cover",0.513885747,0.333333333,0.692307692,0.3,0.769230769,159
1063,"2,4,10,13,16","building_density,glcm_entropy,proximity_park,proximity_thirdspace,land_cover",0.513846154,0.416666667,0.615384615,0.4,0.615384615,159
1541,"2,7,9,12,14","building_density,mndwi,ndvi,proximity_road,proximity_transport",0.513791181,0.25,0.615384615,0.4,0.846153846,159
1770,"2,10,12,14,15","building_density,proximity_park,proximity_road,proximity_transport,dem",0.513636364,0.416666667,0.461538462,0.3,0.923076923,159
786,"2,3,11,12,14","building_density,glcm_contrast,proximity_resto,proximity_road,proximity_transport",0.513369963,0.333333333,0.615384615,0.3,0.846153846,159
1072,"2,4,11,12,14","building_density,glcm_entropy,proximity_resto,proximity_road,proximity_transport",0.513369963,0.333333333,0.615384615,0.3,0.846153846,159
1292,"2,5,11,12,14","building_density,glcm_homogeneity,proximity_resto,proximity_road,proximity_transport",0.513369963,0.333333333,0.615384615,0.3,0.846153846,159
236,"1,2,6,7,8","bu,building_density,lst,mndwi,ndbi",0.513293353,0.666666667,0.384615385,0.4,0.615384615,159
456,"2,3,4,5,6","building_density,glcm_contrast,glcm_entropy,glcm_homogeneity,lst",0.513291925,0.5,0.538461538,0.4,0.615384615,159
477,"2,3,4,6,16","building_density,glcm_contrast,glcm_entropy,lst,land_cover",0.513291925,0.5,0.538461538,0.4,0.615384615,159
543,"2,3,5,6,16","building_density,glcm_contrast,glcm_homogeneity,lst,land_cover",0.513291925,0.5,0.538461538,0.4,0.615384615,159
829,"2,4,5,6,16","building_density,glcm_entropy,glcm_homogeneity,lst,land_cover",0.513291925,0.5,0.538461538,0.4,0.615384615,159
228,"1,2,5,13,16","bu,building_density,glcm_homogeneity,proximity_thirdspace,land_cover",0.513232114,0.583333333,0.538461538,0.3,0.615384615,159
831,"2,4,5,7,8","building_density,glcm_entropy,glcm_homogeneity,mndwi,ndbi",0.513212874,0.75,0.461538462,0.3,0.538461538,159
544,"2,3,5,6,17","building_density,glcm_contrast,glcm_homogeneity,lst,ntl",0.513037142,0.416666667,0.615384615,0.4,0.615384615,159
37,"1,2,3,7,8","bu,building_density,glcm_contrast,mndwi,ndbi",0.512681159,0.666666667,0.461538462,0.3,0.615384615,159
838,"2,4,5,7,15","building_density,glcm_entropy,glcm_homogeneity,mndwi,dem",0.51267201,0.416666667,0.461538462,0.4,0.769230769,159
1203,"2,5,7,15,16","building_density,glcm_homogeneity,mndwi,dem,land_cover",0.51267201,0.416666667,0.461538462,0.4,0.769230769,159
779,"2,3,10,14,15","building_density,glcm_contrast,proximity_park,proximity_transport,dem",0.512657005,0.5,0.615384615,0.2,0.769230769,159
1788,"2,11,12,13,16","building_density,proximity_resto,proximity_road,proximity_thirdspace,land_cover",0.512477718,0.333333333,0.615384615,0.3,0.846153846,159
388,"1,2,9,12,16","bu,building_density,ndvi,proximity_road,land_cover",0.512380952,0.583333333,0.615384615,0.2,0.692307692,159
1791,"2,11,12,14,16","building_density,proximity_resto,proximity_road,proximity_transport,land_cover",0.512380952,0.333333333,0.615384615,0.3,0.846153846,159
386,"1,2,9,12,14","bu,building_density,ndvi,proximity_road,proximity_transport",0.512250285,0.5,0.615384615,0.2,0.769230769,159
308,"1,2,7,10,11","bu,building_density,mndwi,proximity_park,proximity_resto",0.512237762,0.5,0.384615385,0.4,0.769230769,159
9,"1,2,3,4,13","bu,building_density,glcm_contrast,glcm_entropy,proximity_thirdspace",0.512173913,0.583333333,0.538461538,0.3,0.615384615,159
84,"1,2,3,13,16","bu,building_density,glcm_contrast,proximity_thirdspace,land_cover",0.512173913,0.583333333,0.538461538,0.3,0.615384615,159
1512,"2,7,8,12,13","building_density,mndwi,ndbi,proximity_road,proximity_thirdspace",0.512116858,0.416666667,0.538461538,0.4,0.692307692,159
115,"1,2,4,7,8","bu,building_density,glcm_entropy,mndwi,ndbi",0.512044407,0.75,0.461538462,0.3,0.538461538,159
335,"1,2,7,16,17","bu,building_density,mndwi,land_cover,ntl",0.511912435,0.416666667,0.461538462,0.4,0.769230769,159
3,"1,2,3,4,7","bu,building_density,glcm_contrast,glcm_entropy,mndwi",0.511891781,0.75,0.461538462,0.3,0.538461538,159
1015,"2,4,8,13,17","building_density,glcm_entropy,ndbi,proximity_thirdspace,ntl",0.511690821,0.666666667,0.615384615,0.1,0.692307692,159
78,"1,2,3,12,14","bu,building_density,glcm_contrast,proximity_road,proximity_transport",0.511422788,0.416666667,0.692307692,0.2,0.769230769,159
538,"2,3,5,6,11","building_density,glcm_contrast,glcm_homogeneity,lst,proximity_resto",0.511387164,0.5,0.461538462,0.4,0.692307692,159
824,"2,4,5,6,11","building_density,glcm_entropy,glcm_homogeneity,lst,proximity_resto",0.511387164,0.5,0.461538462,0.4,0.692307692,159
1357,"2,6,7,12,14","building_density,lst,mndwi,proximity_road,proximity_transport",0.511325758,0.333333333,0.615384615,0.3,0.846153846,159
343,"1,2,8,9,17","bu,building_density,ndbi,ndvi,ntl",0.511111111,0.5,0.461538462,0.3,0.769230769,159
993,"2,4,8,9,17","building_density,glcm_entropy,ndbi,ndvi,ntl",0.511111111,0.5,0.461538462,0.3,0.769230769,159
1675,"2,8,12,13,14","building_density,ndbi,proximity_road,proximity_thirdspace,proximity_transport",0.510992704,0.333333333,0.692307692,0.3,0.769230769,159
232,"1,2,5,14,17","bu,building_density,glcm_homogeneity,proximity_transport,ntl",0.510964912,0.416666667,0.692307692,0.2,0.769230769,159
454,"1,2,14,16,17","bu,building_density,proximity_transport,land_cover,ntl",0.510964912,0.416666667,0.692307692,0.2,0.769230769,159
1325,"2,5,15,16,17","building_density,glcm_homogeneity,dem,land_cover,ntl",0.510964912,0.416666667,0.692307692,0.2,0.769230769,159
877,"2,4,5,13,15","building_density,glcm_entropy,glcm_homogeneity,proximity_thirdspace,dem",0.510745342,0.333333333,0.538461538,0.4,0.769230769,159
552,"2,3,5,7,15","building_density,glcm_contrast,glcm_homogeneity,mndwi,dem",0.510695725,0.416666667,0.461538462,0.4,0.769230769,159
142,"1,2,4,10,11","bu,building_density,glcm_entropy,proximity_park,proximity_resto",0.510582011,0.583333333,0.461538462,0.3,0.692307692,159
162,"1,2,4,13,16","bu,building_density,glcm_entropy,proximity_thirdspace,land_cover",0.510462963,0.583333333,0.538461538,0.3,0.615384615,159
988,"2,4,8,9,12","building_density,glcm_entropy,ndbi,ndvi,proximity_road",0.510298408,0.5,0.615384615,0.2,0.769230769,159
1359,"2,6,7,12,16","building_density,lst,mndwi,proximity_road,land_cover",0.510260695,0.416666667,0.461538462,0.4,0.769230769,159
320,"1,2,7,11,17","bu,building_density,mndwi,proximity_resto,ntl",0.510173305,0.333333333,0.538461538,0.4,0.769230769,159
1806,"2,12,13,14,15","building_density,proximity_road,proximity_thirdspace,proximity_transport,dem",0.51005291,0.333333333,0.615384615,0.3,0.846153846,159
806,"2,3,12,14,17","building_density,glcm_contrast,proximity_road,proximity_transport,ntl",0.510025063,0.333333333,0.692307692,0.2,0.923076923,159
479,"2,3,4,7,8","building_density,glcm_contrast,glcm_entropy,mndwi,ndbi",0.509966121,0.75,0.461538462,0.3,0.538461538,159
662,"2,3,7,8,16","building_density,glcm_contrast,mndwi,ndbi,land_cover",0.509966121,0.75,0.461538462,0.3,0.538461538,159
1168,"2,5,7,8,16","building_density,glcm_homogeneity,mndwi,ndbi,land_cover",0.509966121,0.75,0.461538462,0.3,0.538461538,159
123,"1,2,4,7,16","bu,building_density,glcm_entropy,mndwi,land_cover",0.50952381,0.666666667,0.461538462,0.3,0.615384615,159
189,"1,2,5,7,16","bu,building_density,glcm_homogeneity,mndwi,land_cover",0.50952381,0.666666667,0.461538462,0.3,0.615384615,159
1502,"2,7,8,10,14","building_density,mndwi,ndbi,proximity_park,proximity_transport",0.50952381,0.5,0.615384615,0.3,0.615384615,159
15,"1,2,3,5,7","bu,building_density,glcm_contrast,glcm_homogeneity,mndwi",0.509209681,0.75,0.461538462,0.3,0.538461538,159
93,"1,2,4,5,7","bu,building_density,glcm_entropy,glcm_homogeneity,mndwi",0.509209681,0.75,0.461538462,0.3,0.538461538,159
878,"2,4,5,13,16","building_density,glcm_entropy,glcm_homogeneity,proximity_thirdspace,land_cover",0.509126687,0.416666667,0.692307692,0.3,0.615384615,159
970,"2,4,7,11,17","building_density,glcm_entropy,mndwi,proximity_resto,ntl",0.509068518,0.416666667,0.615384615,0.3,0.692307692,159
813,"2,3,13,15,16","building_density,glcm_contrast,proximity_thirdspace,dem,land_cover",0.508899059,0.5,0.538461538,0.3,0.692307692,159
46,"1,2,3,7,17","bu,building_density,glcm_contrast,mndwi,ntl",0.508736264,0.5,0.461538462,0.3,0.769230769,159
190,"1,2,5,7,17","bu,building_density,glcm_homogeneity,mndwi,ntl",0.508736264,0.5,0.461538462,0.3,0.769230769,159
45,"1,2,3,7,16","bu,building_density,glcm_contrast,mndwi,land_cover",0.50854507,0.666666667,0.461538462,0.3,0.615384615,159
1662,"2,8,11,12,15","building_density,ndbi,proximity_resto,proximity_road,dem",0.508544061,0.333333333,0.692307692,0.2,0.846153846,159
1657,"2,8,10,15,16","building_density,ndbi,proximity_park,dem,land_cover",0.508530021,0.583333333,0.461538462,0.3,0.692307692,159
294,"1,2,7,8,12","bu,building_density,mndwi,ndbi,proximity_road",0.508413666,0.583333333,0.461538462,0.3,0.692307692,159
954,"2,4,7,9,14","building_density,glcm_entropy,mndwi,ndvi,proximity_transport",0.507622812,0.5,0.461538462,0.3,0.769230769,159
438,"1,2,12,13,16","bu,building_density,proximity_road,proximity_thirdspace,land_cover",0.507332643,0.5,0.538461538,0.3,0.692307692,159
1333,"2,6,7,8,16","building_density,lst,mndwi,ndbi,land_cover",0.507081448,0.583333333,0.538461538,0.3,0.615384615,159
997,"2,4,8,10,14","building_density,glcm_entropy,ndbi,proximity_park,proximity_transport",0.506804511,0.5,0.615384615,0.3,0.615384615,159
1217,"2,5,8,10,14","building_density,glcm_homogeneity,ndbi,proximity_park,proximity_transport",0.506804511,0.5,0.615384615,0.3,0.615384615,159
1655,"2,8,10,14,16","building_density,ndbi,proximity_park,proximity_transport,land_cover",0.506804511,0.5,0.615384615,0.3,0.615384615,159
962,"2,4,7,10,15","building_density,glcm_entropy,mndwi,proximity_park,dem",0.506757092,0.583333333,0.307692308,0.4,0.769230769,159
1182,"2,5,7,10,15","building_density,glcm_homogeneity,mndwi,proximity_park,dem",0.506757092,0.583333333,0.307692308,0.4,0.769230769,159
1061,"2,4,10,13,14","building_density,glcm_entropy,proximity_park,proximity_thirdspace,proximity_transport",0.506692732,0.5,0.538461538,0.3,0.692307692,159
975,"2,4,7,12,17","building_density,glcm_entropy,mndwi,proximity_road,ntl",0.506368631,0.333333333,0.538461538,0.4,0.769230769,159
1510,"2,7,8,11,16","building_density,mndwi,ndbi,proximity_resto,land_cover",0.506086957,0.416666667,0.538461538,0.4,0.615384615,159
1354,"2,6,7,11,16","building_density,lst,mndwi,proximity_resto,land_cover",0.506050157,0.416666667,0.461538462,0.4,0.769230769,159
338,"1,2,8,9,12","bu,building_density,ndbi,ndvi,proximity_road",0.506026399,0.583333333,0.461538462,0.3,0.692307692,159
713,"2,3,8,10,16","building_density,glcm_contrast,ndbi,proximity_park,land_cover",0.506013072,0.583333333,0.538461538,0.3,0.615384615,159
635,"2,3,6,11,13","building_density,glcm_contrast,lst,proximity_resto,proximity_thirdspace",0.506010819,0.416666667,0.461538462,0.4,0.769230769,159
921,"2,4,6,11,13","building_density,glcm_entropy,lst,proximity_resto,proximity_thirdspace",0.506010819,0.416666667,0.461538462,0.4,0.769230769,159
668,"2,3,7,9,14","building_density,glcm_contrast,mndwi,ndvi,proximity_transport",0.505800866,0.416666667,0.538461538,0.3,0.769230769,159
436,"1,2,12,13,14","bu,building_density,proximity_road,proximity_thirdspace,proximity_transport",0.505447139,0.416666667,0.615384615,0.3,0.692307692,159
1399,"2,6,8,13,16","building_density,lst,ndbi,proximity_thirdspace,land_cover",0.505434783,0.583333333,0.461538462,0.3,0.692307692,159
1235,"2,5,8,13,17","building_density,glcm_homogeneity,ndbi,proximity_thirdspace,ntl",0.505245098,0.583333333,0.692307692,0.1,0.692307692,159
612,"2,3,6,8,11","building_density,glcm_contrast,lst,ndbi,proximity_resto",0.505215484,0.583333333,0.461538462,0.3,0.692307692,159
797,"2,3,11,15,16","building_density,glcm_contrast,proximity_resto,dem,land_cover",0.505206001,0.5,0.461538462,0.3,0.769230769,159
1083,"2,4,11,15,16","building_density,glcm_entropy,proximity_resto,dem,land_cover",0.505206001,0.5,0.461538462,0.3,0.769230769,159
1303,"2,5,11,15,16","building_density,glcm_homogeneity,proximity_resto,dem,land_cover",0.505206001,0.5,0.461538462,0.3,0.769230769,159
394,"1,2,9,14,15","bu,building_density,ndvi,proximity_transport,dem",0.505185185,0.5,0.461538462,0.3,0.769230769,159
1328,"2,6,7,8,11","building_density,lst,mndwi,ndbi,proximity_resto",0.504749259,0.666666667,0.461538462,0.3,0.615384615,159
33,"1,2,3,6,14","bu,building_density,glcm_contrast,lst,proximity_transport",0.504711821,0.583333333,0.461538462,0.3,0.692307692,159
177,"1,2,5,6,14","bu,building_density,glcm_homogeneity,lst,proximity_transport",0.504711821,0.583333333,0.461538462,0.3,0.692307692,159
251,"1,2,6,8,14","bu,building_density,lst,ndbi,proximity_transport",0.504661654,0.5,0.538461538,0.3,0.692307692,159
1524,"2,7,8,15,16","building_density,mndwi,ndbi,dem,land_cover",0.504660686,0.583333333,0.461538462,0.4,0.538461538,159
1009,"2,4,8,12,15","building_density,glcm_entropy,ndbi,proximity_road,dem",0.504647288,0.5,0.615384615,0.1,0.923076923,159
704,"2,3,8,9,14","building_density,glcm_contrast,ndbi,ndvi,proximity_transport",0.504517169,0.5,0.461538462,0.3,0.769230769,159
990,"2,4,8,9,14","building_density,glcm_entropy,ndbi,ndvi,proximity_transport",0.504517169,0.5,0.461538462,0.3,0.769230769,159
1210,"2,5,8,9,14","building_density,glcm_homogeneity,ndbi,ndvi,proximity_transport",0.504517169,0.5,0.461538462,0.3,0.769230769,159
1551,"2,7,9,14,17","building_density,mndwi,ndvi,proximity_transport,ntl",0.504373307,0.333333333,0.538461538,0.4,0.769230769,159
469,"2,3,4,6,8","building_density,glcm_contrast,glcm_entropy,lst,ndbi",0.504312354,0.583333333,0.461538462,0.3,0.692307692,159
508,"2,3,4,10,13","building_density,glcm_contrast,glcm_entropy,proximity_park,proximity_thirdspace",0.504208473,0.416666667,0.615384615,0.3,0.692307692,159
574,"2,3,5,10,13","building_density,glcm_contrast,glcm_homogeneity,proximity_park,proximity_thirdspace",0.504208473,0.416666667,0.615384615,0.3,0.692307692,159
425,"1,2,11,12,17","bu,building_density,proximity_resto,proximity_road,ntl",0.503828321,0.416666667,0.615384615,0.3,0.692307692,159
745,"2,3,9,11,14","building_density,glcm_contrast,ndvi,proximity_resto,proximity_transport",0.503703704,0.416666667,0.461538462,0.3,0.846153846,159
1031,"2,4,9,11,14","building_density,glcm_entropy,ndvi,proximity_resto,proximity_transport",0.503703704,0.416666667,0.461538462,0.3,0.846153846,159
1406,"2,6,8,16,17","building_density,lst,ndbi,land_cover,ntl",0.503505747,0.5,0.538461538,0.3,0.692307692,159
618,"2,3,6,8,17","building_density,glcm_contrast,lst,ndbi,ntl",0.503235294,0.5,0.538461538,0.3,0.692307692,159
396,"1,2,9,14,17","bu,building_density,ndvi,proximity_transport,ntl",0.502889984,0.416666667,0.538461538,0.3,0.769230769,159
433,"1,2,11,15,16","bu,building_density,proximity_resto,dem,land_cover",0.502590292,0.583333333,0.384615385,0.4,0.615384615,159
315,"1,2,7,11,12","bu,building_density,mndwi,proximity_resto,proximity_road",0.502484472,0.416666667,0.615384615,0.2,0.769230769,159
